transaction_amount,transaction_time,user_id,location,is_fraud
102.7310693567705,17,1224,US,0
8.789172619608406,23,1617,US,0
17.62942146834115,8,1565,US,0
228.82305001775057,22,1989,US,0
93.24939469655895,3,1459,EU,0
0.9239605610994409,8,1393,US,0
10.699690143594932,3,1225,US,0
108.9162387290241,11,1911,US,0
0.5074437051797003,3,1359,US,0
17.531581610419906,23,1429,OTHER,0
79.56978461389316,19,1924,US,0
117.73152866548126,13,1014,US,0
105.54414821352486,23,1559,US,0
25.39498673080245,23,1650,EU,0
124.54172888985389,6,1545,EU,0
27.082375905280593,12,1931,US,1
39.363490891808446,21,1413,EU,0
137.23575516657905,7,1354,EU,0
104.87738143027681,22,1456,US,0
189.1956077463401,4,1721,US,0
107.18132881697625,11,1530,EU,0
84.00443055872574,12,1998,EU,0
9.835706144841048,19,1195,OTHER,0
45.84163072070201,13,1837,US,0
30.816014785883116,17,1114,ASIA,0
27.970020366242128,23,1416,US,0
361.23094061629257,19,1351,ASIA,0
49.938749704002376,3,1975,EU,0
222.6055211248523,20,1074,EU,0
99.73343857364831,17,1661,US,0
158.38252526883997,6,1035,US,0
69.84353243887705,14,1241,ASIA,1
86.0155902641585,20,1662,US,0
67.82934333416935,5,1062,US,0
21.72148953252385,15,1665,US,0
128.1761803065804,19,1508,US,0
32.957736836626296,23,1187,EU,0
2.4616481080688613,7,1734,US,0
103.69687862952739,20,1092,US,0
19.493357022482268,15,1004,US,1
282.1083147273303,21,1437,ASIA,0
307.75624127880235,15,1165,OTHER,0
246.35098846338414,2,1445,US,0
46.228739649736674,16,1024,EU,0
1.5577315371944382,8,1507,US,0
263.552345733189,2,1097,EU,0
55.89382770530613,19,1267,ASIA,0
340.0842016122056,6,1661,US,0
331.37354761302055,17,1392,US,0
191.7387017179419,11,1763,EU,0
34.87760681721603,18,1595,OTHER,0
48.62919320986936,15,1284,ASIA,0
190.47266524780798,21,1683,ASIA,0
38.11462314307171,23,1732,US,0
18.57186162957548,16,1108,US,0
81.37369920602278,19,1026,ASIA,0
275.1293470807042,14,1757,US,0
119.08255977579371,0,1054,EU,0
84.41123364356555,1,1976,US,0
10.222819734932289,7,1132,US,0
95.45307155177177,21,1051,US,0
461.05697478463173,1,1492,ASIA,0
15.092058664226416,18,1764,US,0
73.04953249815037,8,1780,ASIA,0
209.86086379007943,8,1297,ASIA,0
135.003424835367,12,1398,OTHER,0
119.4074425301673,5,1590,US,1
121.22875562244899,14,1017,EU,0
44.549234231494914,18,1817,OTHER,0
34.75620842670952,20,1769,US,0
165.73745072597123,14,1854,EU,0
166.13281990870288,17,1618,US,0
201.7950047367915,6,1908,US,0
244.46159618366363,10,1963,US,0
71.60932369329038,7,1558,EU,1
69.61843775511993,5,1245,EU,0
160.09499323084876,7,1502,US,0
104.97190748878002,1,1088,ASIA,0
121.0550648511517,18,1202,US,0
158.86194749542048,15,1945,EU,0
220.7323476346767,6,1239,OTHER,0
41.24824071376542,9,1489,US,0
47.09367887275563,11,1779,ASIA,0
9.869603918736056,16,1012,EU,0
86.34140266094347,6,1648,ASIA,0
3.6604104210857,21,1314,US,0
62.66069481821096,7,1684,US,0
78.2294585687126,6,1741,EU,0
33.76306603145225,3,1197,US,0
89.36325301461753,2,1242,US,0
3.0975062101474546,18,1506,ASIA,0
3.806349928278938,14,1042,US,0
172.93513695381358,3,1329,ASIA,0
44.65850242077447,8,1790,US,0
13.588904129742799,12,1590,EU,0
73.86535882790156,17,1428,OTHER,0
146.96479404457352,20,1790,OTHER,1
24.311800342990335,15,1743,US,0
97.52196186564929,0,1612,ASIA,0
8.921102898989728,3,1161,US,0
5.306509591030941,17,1655,US,0
75.7908940625521,7,1958,EU,0
77.79104426947421,19,1620,OTHER,0
101.4537448204616,15,1434,OTHER,0
129.49605629166842,20,1232,US,0
372.3557008699993,10,1110,ASIA,1
72.62911192303562,19,1927,ASIA,0
39.00197141059788,20,1933,US,0
158.56539797326863,20,1231,EU,0
31.585146543613728,20,1951,US,0
57.798343127330135,18,1749,US,0
8.17051685836699,22,1708,ASIA,0
2.5677609541474378,18,1272,US,0
328.7379923268602,17,1597,US,0
180.77676421150625,18,1806,US,0
119.06427327993416,10,1040,ASIA,0
52.58596444651419,2,1559,US,0
19.030653614210873,7,1465,US,0
17.012074157285415,19,1923,EU,0
28.80059891265836,18,1076,US,0
79.67906483133146,9,1689,ASIA,0
125.38492877767757,15,1489,US,0
107.93903496967985,4,1768,US,0
32.84122613889959,19,1116,US,0
309.81034985563065,8,1433,US,0
133.90174048752263,7,1018,OTHER,0
80.82304819313313,10,1993,US,0
94.6030472037435,15,1570,ASIA,0
54.40378655320514,6,1195,US,0
28.466129227406352,14,1618,EU,0
44.00141293231124,23,1450,OTHER,0
141.8181847756713,20,1424,US,0
1.4498079720804276,19,1393,EU,0
12.338039223997605,22,1283,OTHER,0
4.709437695252053,16,1033,ASIA,0
4.1581451917292425,5,1294,US,0
193.42030336156586,14,1250,US,0
121.62406117006883,7,1637,US,0
64.27845944128924,6,1338,ASIA,0
10.295691844781325,1,1617,EU,0
67.65179657972332,12,1439,OTHER,0
64.14503320943712,22,1179,US,0
19.019471280022497,5,1621,US,0
56.88991313023239,4,1227,US,0
50.83366145832069,19,1632,US,0
95.67224329131345,0,1618,US,0
100.81145360409121,17,1642,US,0
4.636232402053473,14,1022,ASIA,0
46.938400465506156,22,1656,US,0
98.31249947827285,9,1326,US,0
69.94394526077897,2,1153,OTHER,0
194.13494531754387,4,1618,OTHER,0
107.49747640549978,23,1145,US,0
17.785286876730733,12,1251,OTHER,0
7.318243625624084,7,1301,US,0
102.83941471088912,21,1069,US,0
2.6869072667394427,20,1542,ASIA,0
88.13473778072907,1,1092,ASIA,0
281.7255455387152,8,1648,ASIA,0
85.67824455775444,16,1885,ASIA,0
49.13006922239072,17,1162,US,0
103.08271578449819,12,1080,EU,0
61.29559740510913,0,1827,US,0
78.88143605763202,11,1587,US,0
283.81271462329994,19,1062,US,0
48.792752735018716,19,1611,US,0
324.9091861506754,20,1435,ASIA,0
235.75761837699193,4,1047,ASIA,0
21.789626094045,7,1444,EU,0
7.188415530315702,14,1919,US,0
10.622533548163021,2,1073,ASIA,0
1.8389887847233704,5,1825,EU,0
9.920501165575415,12,1703,OTHER,0
114.88748725771671,11,1541,US,0
7.384962694642702,18,1156,US,0
38.41571882948685,17,1486,OTHER,0
186.3526040097277,23,1265,OTHER,0
2.354700318071151,0,1255,US,0
168.45305061859585,6,1038,US,0
33.10834668396295,11,1054,ASIA,0
12.575011982910764,9,1027,EU,0
119.31554084399134,11,1913,ASIA,0
99.13991764332202,10,1936,US,0
209.94158140869467,3,1117,US,0
132.82935787644004,18,1369,US,0
162.69958059939782,5,1208,EU,0
33.13338623067386,8,1586,US,0
19.533329604044695,19,1576,US,0
138.87563960054248,9,1848,US,0
164.42091832434195,4,1867,US,0
465.70048901402305,12,1611,US,0
53.2079354152605,8,1557,US,0
46.52439119617327,1,1315,OTHER,0
149.7954503343587,17,1392,US,0
41.67336709307531,20,1940,US,0
267.0137924399326,0,1443,US,0
195.48391571662492,23,1667,ASIA,0
56.035560944215966,20,1751,US,0
138.97847164954612,11,1864,US,0
140.4632986855017,9,1258,US,0
10.883751880671802,1,1946,ASIA,0
232.8445680867632,8,1647,ASIA,0
70.37074897567544,1,1881,US,0
175.133255752333,22,1197,US,0
38.57354261645083,23,1698,US,0
225.87905145459263,21,1627,EU,1
49.29884540601712,13,1444,ASIA,0
1.0896806615175478,10,1569,US,0
235.79072969624536,22,1581,EU,0
9.572561054847526,10,1604,US,0
38.46536333850389,16,1740,EU,0
299.69723831882857,3,1907,EU,0
300.79495401039895,12,1648,OTHER,0
85.19972910552637,6,1616,US,0
99.92300803905246,15,1304,EU,0
59.50146636228576,0,1338,US,0
34.7022778746197,12,1528,US,0
39.84863345503897,0,1053,US,0
111.63235799285063,10,1111,US,0
139.58378736630772,5,1683,US,0
156.81954162211485,19,1927,OTHER,0
155.88310318487416,2,1418,EU,0
9.563694654031945,11,1973,US,0
68.20495965733559,4,1304,US,0
5.928170644873779,8,1437,US,0
79.74613156953929,11,1655,US,0
58.255527498728355,9,1084,US,0
218.66186642208012,18,1523,US,0
43.21916194678851,4,1251,OTHER,0
12.450597755245086,4,1727,EU,0
15.430765454211937,8,1125,EU,0
143.34305470790937,19,1609,ASIA,0
96.2905679748035,16,1903,US,0
10.660871224538544,9,1404,US,0
8.785552166860509,20,1303,US,0
120.72084716530998,0,1903,ASIA,0
7.554608952579714,21,1027,US,0
172.51858538085813,15,1847,US,0
122.4999753130005,14,1265,OTHER,0
8.484875058031207,22,1051,US,0
8.86538677778067,16,1654,ASIA,0
431.54585620580923,19,1643,ASIA,0
46.883758255228955,12,1857,US,0
46.305526047531245,0,1510,ASIA,0
167.55754032826772,7,1206,ASIA,0
294.21645379632434,4,1995,OTHER,0
426.8773939601984,5,1991,US,0
139.98992301163418,22,1573,OTHER,0
47.202099961912566,19,1874,US,0
8.719399369795726,13,1510,ASIA,0
150.12425404546258,21,1997,US,0
81.7360407561493,22,1643,US,0
55.20331253049737,10,1552,US,0
236.82376754780904,5,1200,US,0
11.788020797188024,10,1610,US,0
67.85051093729543,12,1822,US,0
1.1418589432541668,11,1283,US,0
63.235436958292624,21,1356,US,0
5.795043106592577,1,1046,US,0
12.649099593117121,20,1136,US,0
12.502623200745628,2,1129,ASIA,0
104.75683864069715,22,1194,EU,0
137.05977175964728,3,1628,US,0
87.55537772028686,16,1363,EU,1
327.4720209102377,21,1431,ASIA,0
46.97965779202672,5,1068,US,1
33.646915742055874,6,1457,US,0
202.95025381702297,14,1539,US,0
25.308206773185336,10,1334,OTHER,1
330.2870106251911,23,1525,US,1
1.2228944358969307,2,1557,ASIA,0
350.25269228794815,5,1982,US,0
4.4118998618501895,1,1908,ASIA,0
221.77212291600088,13,1015,US,0
75.01432503493903,8,1989,US,0
495.68286079260326,17,1935,US,0
7.666137595445494,18,1455,OTHER,0
80.71096637333488,11,1509,US,0
348.3575221256005,12,1208,US,1
74.0443933181044,11,1157,ASIA,0
99.26282903811874,11,1336,EU,0
118.99012381167742,17,1738,US,0
60.61277556769509,8,1960,US,0
98.76741730080221,16,1240,US,0
87.78258618057556,20,1057,US,0
231.42327694826474,15,1983,ASIA,0
4.6511461743480975,16,1815,US,0
32.98427258987584,20,1304,ASIA,0
300.39960058609313,23,1344,US,0
220.9675828453486,7,1641,US,0
60.817526195962,10,1728,EU,0
96.79330287389773,23,1013,EU,0
32.48734198951301,1,1358,US,0
20.84041614360645,7,1376,ASIA,0
62.305859880409876,11,1242,ASIA,0
43.595353461673334,20,1992,US,1
87.6243706006643,0,1144,US,0
8.09222844331848,22,1890,US,0
366.4960122522567,12,1414,ASIA,0
428.38655755525383,21,1393,US,0
119.78638819127893,20,1837,ASIA,0
76.80784344120899,16,1614,EU,0
37.037930155436,13,1728,ASIA,0
168.09071674879968,13,1357,EU,0
115.43295836488157,15,1932,US,0
17.747365410048836,16,1575,OTHER,0
241.83010919991276,5,1157,ASIA,0
172.89945113672712,6,1673,US,0
299.1738525033436,0,1017,EU,0
129.36040041961343,14,1727,EU,0
95.04040195913728,19,1830,US,0
54.170250659311336,20,1560,US,0
269.9018361547118,17,1567,US,0
201.039238004692,12,1346,OTHER,0
4.627293865312279,23,1057,EU,0
2.6720816866511363,1,1154,US,1
47.234776158326284,18,1566,EU,0
166.36477229960863,14,1486,US,0
436.4275468220168,11,1852,US,0
16.30095099344797,14,1530,US,0
90.17241302157358,17,1486,EU,0
47.947369975809615,13,1150,OTHER,0
350.3708554375963,5,1358,OTHER,0
184.59132074336347,11,1367,US,0
182.21900464698572,19,1619,EU,1
63.24155711397735,22,1046,ASIA,0
53.5834936327349,5,1206,US,0
31.93888921500612,8,1874,ASIA,0
5.802696384483622,3,1449,ASIA,1
200.04261400033104,16,1482,EU,0
167.61174392499228,1,1946,US,0
817.2445597818082,15,1851,OTHER,0
569.4873400744333,23,1923,ASIA,0
81.0651592641394,13,1639,ASIA,0
146.52830902062607,7,1696,US,0
289.6171682874436,13,1569,ASIA,0
189.47720147092457,1,1142,US,0
28.415244458114653,15,1399,US,0
59.88268273998645,3,1096,EU,0
13.829634431308865,0,1046,OTHER,0
308.0223786441709,22,1190,ASIA,0
93.18477025886182,19,1139,ASIA,0
25.96037254184837,13,1614,US,0
111.38295391732503,7,1230,US,0
96.26704347430717,2,1938,ASIA,0
44.342046229710604,4,1339,EU,0
12.053912139846927,5,1924,ASIA,1
111.34412835191021,21,1490,US,0
73.46104241860377,7,1048,ASIA,0
147.9807080960515,5,1898,ASIA,0
73.4309860423515,5,1623,US,0
191.1770111308484,3,1452,US,0
80.27541190214875,6,1315,US,0
82.31145809801471,23,1321,OTHER,0
209.27586432297716,18,1086,EU,0
51.6647313988117,6,1893,ASIA,0
14.388795539029894,2,1473,US,0
2.920502143209468,7,1281,ASIA,0
140.70574526625856,0,1838,EU,0
96.83989670606796,0,1763,US,0
121.76653477978765,13,1073,OTHER,0
23.948149349344348,5,1452,US,0
14.661255122827866,9,1046,US,0
1.4651476265668781,13,1587,US,0
43.168726151506924,3,1095,US,0
89.13973756649446,5,1937,EU,0
49.79818675611507,15,1030,US,0
57.53195628284312,20,1533,ASIA,0
234.50615229814414,0,1016,US,0
42.81026144251117,5,1211,US,0
72.15250280723211,8,1659,EU,0
153.08717377197016,14,1234,ASIA,0
50.50801312991797,11,1391,US,0
97.30904753530854,2,1353,OTHER,0
198.31406436843068,10,1304,EU,0
298.6190415374668,14,1598,US,1
15.908187931483598,2,1549,US,0
261.1662763042079,13,1564,US,0
67.75027809955306,1,1539,ASIA,0
29.873545435139576,3,1588,US,0
61.45869673706975,18,1924,US,0
391.36530975805914,11,1508,US,0
67.84912926673597,1,1711,US,0
39.86160321004998,16,1394,ASIA,0
100.34862739576596,2,1430,EU,0
27.462846771560294,9,1684,US,0
7.889530497623504,15,1785,US,0
13.797521971241586,21,1561,US,0
13.701842406700711,8,1856,ASIA,0
16.475990155667297,10,1176,ASIA,0
14.946006606751656,20,1405,US,0
102.40840510758065,14,1300,US,0
20.074635703448163,2,1444,US,0
42.413931579480526,15,1738,OTHER,0
227.09741251283577,20,1126,EU,0
64.23811416465936,20,1348,US,0
110.12890836523806,20,1020,US,0
18.91285171132165,11,1710,US,0
21.355098099509505,22,1700,EU,0
4.17272127175653,4,1843,US,0
18.504734406558086,6,1419,US,0
32.65481186311455,8,1151,EU,0
19.481181748310796,20,1159,US,0
9.288590786036757,17,1858,EU,0
12.855621349335253,20,1479,US,0
61.76293433653791,7,1442,ASIA,0
23.109220634509658,11,1095,US,0
45.29811155109185,19,1351,OTHER,0
70.00051847143304,1,1985,US,0
117.24574340125422,9,1074,US,0
4.010573010001543,18,1877,ASIA,0
160.64942438261195,8,1593,ASIA,0
98.85936903672963,23,1639,US,0
8.529543037633426,7,1358,OTHER,0
206.81346984880906,23,1132,US,0
253.6693546378928,23,1399,EU,0
6.30228275601634,23,1138,US,0
32.41768431286508,0,1245,US,0
164.09351832266427,5,1290,US,0
137.93572402143084,11,1111,EU,0
20.397963206180048,23,1714,EU,0
23.489903118153325,18,1169,US,0
46.27851100243697,16,1598,OTHER,0
66.26625646686144,1,1630,US,0
96.3001834058552,10,1609,US,0
46.03125630003512,17,1239,ASIA,0
62.08911092209176,22,1336,US,0
137.62289403898424,21,1137,US,0
3.7372952321478463,10,1593,US,0
29.093662188239723,17,1235,US,0
124.94918749560257,7,1647,OTHER,0
225.57667543306135,14,1793,US,1
71.67791122084009,8,1002,US,0
75.95295023530689,14,1570,US,0
11.336133854066338,6,1115,US,0
59.314324608355086,19,1471,US,0
76.060679905529,12,1130,EU,0
27.76928032606533,12,1933,ASIA,0
31.367461187854385,0,1897,ASIA,0
47.3664984802472,19,1482,US,0
2.0275360750314513,3,1400,US,0
38.872476125613574,23,1200,OTHER,0
23.755693562362985,3,1291,US,0
39.67492302319827,3,1341,OTHER,0
12.756310328478126,12,1990,ASIA,0
221.20798999430247,1,1609,OTHER,0
90.03988138795597,22,1215,US,0
113.66329578930316,14,1635,US,0
155.67090323777913,3,1584,EU,0
69.00364218488852,5,1365,ASIA,0
9.093209451745585,2,1889,US,0
77.02583632948226,6,1641,ASIA,0
88.39230578713736,5,1468,US,0
136.82166488084093,2,1417,US,0
56.50346493829821,3,1026,ASIA,0
13.648466672931223,9,1676,US,0
33.37621802617039,20,1454,US,0
45.111482547462344,8,1917,US,0
103.82246116218616,5,1579,US,0
84.57817212014196,19,1013,US,0
44.020675965180615,10,1097,US,0
430.6195772169812,6,1278,US,0
93.08330084672093,17,1939,ASIA,0
27.079452875679994,3,1489,OTHER,0
10.734300462488685,4,1984,US,0
16.58882925898259,3,1960,US,0
28.230684939514095,3,1882,US,0
17.516487495429402,12,1758,ASIA,0
20.64917454545804,15,1623,EU,0
33.56058482154465,13,1206,OTHER,0
19.0402433662887,10,1863,US,0
227.07514493559154,1,1845,ASIA,0
8.363571259200016,21,1232,EU,0
74.34123501127027,13,1572,OTHER,0
52.830555648930236,23,1596,EU,1
403.86421660159203,23,1694,US,0
11.88273456974049,6,1238,EU,0
50.72579937424304,10,1249,ASIA,0
348.9059664126715,3,1582,US,0
200.62440619681547,6,1739,US,0
169.86630340361793,15,1596,US,0
29.827508353350463,5,1305,US,0
18.739953278648752,5,1999,US,0
110.45595986817835,1,1907,OTHER,0
265.0385094959955,23,1462,EU,0
81.36504219047423,7,1782,EU,0
84.77275614585865,6,1912,EU,0
32.847503081065085,23,1801,ASIA,0
146.74737584120885,13,1235,OTHER,0
20.707798214607084,8,1290,EU,0
39.108781311923266,14,1038,US,0
55.414455006983054,21,1997,US,0
70.84849626446984,17,1717,US,0
27.76125835696058,11,1182,US,0
12.198327214413544,22,1698,US,0
94.31996574293565,18,1644,EU,0
34.05633684365418,12,1029,EU,0
87.04530682924437,6,1387,US,0
16.76647527706798,9,1766,OTHER,0
65.61213780285276,9,1142,US,0
76.05472481290778,1,1614,EU,0
5.321465145712133,13,1418,ASIA,0
41.03836013804232,12,1073,EU,0
14.43493268319316,21,1054,US,0
6.5472258772524885,5,1961,ASIA,0
460.1201311395324,8,1747,US,0
38.913002251942025,12,1571,EU,0
166.00706137698987,8,1023,US,0
29.38888342934014,12,1987,EU,0
114.41413510203515,4,1021,US,0
142.80662228282085,13,1427,ASIA,0
90.54465941691397,4,1031,US,0
63.785664404527175,8,1862,ASIA,0
53.075781350537774,7,1338,ASIA,0
42.90433017039748,6,1946,US,0
265.2556048220781,7,1980,US,0
177.5607071141798,21,1514,ASIA,0
335.31763894156916,2,1511,US,0
13.272854183610555,22,1069,US,0
131.25513634605076,23,1671,US,1
278.61272652612405,14,1897,EU,0
19.995580970079768,7,1087,US,0
6.881031747249687,0,1876,US,0
135.1393153188622,6,1570,EU,0
85.44271441986697,18,1763,US,0
184.4077141321478,1,1218,US,0
15.05582464141926,13,1712,OTHER,0
158.6050111031868,17,1588,EU,0
22.517977306702296,14,1766,US,0
17.8715198965518,13,1758,US,0
17.94446565599507,23,1269,EU,0
168.51032825640087,18,1818,US,0
109.42136390159689,18,1650,OTHER,0
74.03759563460443,21,1077,EU,0
44.44614016780682,16,1591,OTHER,0
209.72026672943323,21,1009,ASIA,0
49.83127496974449,18,1467,US,0
169.60826628480697,15,1335,EU,0
57.827488111388035,19,1635,ASIA,1
47.311956581773714,18,1185,EU,0
62.11610598996026,0,1545,US,0
35.864527543064206,18,1120,US,0
137.67773129369394,6,1591,US,0
69.8602815695596,22,1717,ASIA,0
26.424253099706522,10,1564,EU,0
229.83398495505836,4,1667,OTHER,0
48.43317423587113,16,1273,EU,0
78.42823821777635,10,1409,ASIA,0
236.94956087096264,23,1357,US,1
97.87993038573308,7,1646,US,0
12.431461585777976,9,1940,OTHER,0
281.0616683932209,11,1097,ASIA,0
98.80769289348262,9,1240,EU,0
40.78263155513094,12,1556,US,0
14.997682061642582,17,1710,EU,0
158.0001395680267,9,1992,ASIA,0
96.77755075628524,18,1802,US,0
76.24138580490282,19,1947,ASIA,0
224.33033305364455,16,1113,US,0
155.3990013696072,19,1486,US,0
16.449132012634088,15,1788,ASIA,0
37.35625513958005,4,1240,US,0
28.566961854883793,2,1155,US,0
136.23680618684116,14,1351,ASIA,0
3.410753985783793,1,1043,ASIA,0
84.3713556386143,12,1591,US,0
143.74137158597787,21,1311,OTHER,0
209.3667344385938,7,1137,US,0
41.86745935450927,22,1662,OTHER,0
172.1807963541003,16,1943,ASIA,0
